UserID,PromptID,PMCID,Valid Label,Valid Reasoning,Label,Annotations,Label Code,In Abstract,Evidence Start,Evidence End
7,11195,65045,True,True,no significant difference,"The 2nd phase of the study revealed no differences in test scores (p = 0.74) or self reported confidence scores (p = 0.36), suggesting that even after one group had received training in EBM, their scores were not found to be significantly higher than those of the subjects who had not yet received any training.
Again at the 3rd Phase of the analysis, we did not find any evidence to suggest a difference in performance between the two groups, either in their test scores (p = 0.77) or their self-reported confidence (p = 0.58).

",0,UNK,10628,11158
0,11196,65045,True,True,no significant difference,"Student self-perception of confidence tended to increase slightly during the trial, although not to a level that was statistically significant (See Table 4).",0,UNK,11345,11502
7,11196,65045,True,True,no significant difference,"The Likert scale (1–10) was used to determine student's self-perceived confidence in reading medical research. Table 4 illustrates the mean scores of the groups. Student self-perception of confidence tended to increase slightly during the trial, although not to a level that was statistically significant",0,UNK,11183,11487
0,11197,59604,True,True,significantly decreased,"Mortality and hospitalization were secondary endpoints, and there was an unexpected 46% lower (P < 0.05) mortality from all causes as well as significantly fewer hospitalizations in the losartan group.",-1,UNK,2650,2851
5,11197,59604,True,True,significantly decreased,"Mortality and hospitalization were secondary endpoints, and there was an unexpected 46% lower (P < 0.05) mortality from all causes as well as significantly fewer hospitalizations in the losartan group.",-1,UNK,2650,2851
0,11198,59604,True,True,no significant difference,"There were 142 and 115 sudden deaths or resuscitated cardiac arrests in the losartan and captopril groups, respectively (hazard ratio 1.24, 95% CI 0.97-1.59, P = 0.08).",0,UNK,4062,4230
6,11198,59604,True,True,no significant difference,"However, the first outcome trial, ELITE II (Losartan Heart Failure Survival Study), did not show any significant difference between losartan and captopril in terms of mortality or morbidity.",0,UNK,513,703
0,11199,59604,True,True,no significant difference,"The corresponding figures for the composite of mortality and hospitalization from all causes were 752 and 707 events, respectively (hazard ratio 1.07, 95% CI 0.96-1.18, P = 0.21).",0,UNK,4231,4410
7,11199,59604,True,True,no significant difference,"The corresponding figures for the composite of mortality and hospitalization from all causes were 752 and 707 events, respectively (hazard ratio 1.07, 95% CI 0.96-1.18, P = 0.21).",0,UNK,4231,4410
0,11200,59604,True,True,significantly increased,"Losartan was better tolerated than captopril in that significantly fewer patients discontinued prematurely owing to adverse events, excluding deaths, in the losartan group (9.7% compared with 14.7%, P = 0.001).",1,UNK,4411,4621
1,11200,59604,True,True,significantly increase,Losartan was also tolerated significantly better.,1,UNK,2852,2901
0,11200,59604,True,True,significantly increased,"Losartan was better tolerated than captopril in that significantly fewer patients discontinued prematurely owing to adverse events, excluding deaths, in the losartan group (9.7% compared with 14.7%, P = 0.001).",1,UNK,4411,4621
7,11201,1382202,True,True,significantly decreased,"At six months the intervention group showed a reduction in systolic (2.54 mmHg [-1.45 to 6.54]) and diastolic (3.95 mmHg [0.78 to 7.11], p = 0.015) BP when compared to control.",-1,UNK,1184,1360
0,11204,1865086,True,True,significantly decreased,"After 40 wk of treatment, visceral fat area declined 23.9 ± 7.4 cm2, a mean difference of −28.1 cm2 compared with placebo (95% confidence interval [CI] −49.9 cm2 to −6.3 cm2; p = 0.02) (Table 3).",-1,UNK,24158,24353
1,11204,1865086,False,True,no significant difference,"visceral fat area declined 23.9 ± 7.4 cm2 in GH group, mean difference from placebo: −28.1 cm2 (95% CI −49.9 to −6.3 cm2; p = 0.02).",0,UNK,1329,1461
0,11205,1865086,True,True,significantly decreased,"A similar decline in VAT was seen in the GH + PIO group versus placebo, with a mean difference of −31.4 cm2 (95% CI −56.5 cm2 to −6.3 cm2; p = 0.02).",-1,UNK,24354,24503
7,11205,1865086,True,True,significantly decreased,"VAT and SSPG declined with GH and PIO combined, mean differences from placebo of −31.4 cm2 (95% CI −56.5 cm2 to −6.3 cm2; p = 0.02) and −55.3 mg/dl (95% CI −103.9 to −6.7 mg/dl; p = 0.02), respectively.",-1,UNK,1601,1803
0,11206,1865086,True,True,significantly decreased,"Similarly, SSPG declined when both GH and PIO were combined, with a mean difference compared with placebo of −55.3 mg/dl (95% CI −103.9 to −6.7 mg/dl; p = 0.02).",-1,UNK,25570,25731
7,11206,1865086,True,True,significantly decreased,"VAT and SSPG declined with GH and PIO combined, mean differences from placebo of −31.4 cm2 (95% CI −56.5 cm2 to −6.3 cm2; p = 0.02) and −55.3 mg/dl (95% CI −103.9 to −6.7 mg/dl; p = 0.02), respectively.",-1,UNK,1601,1803
0,11207,1865086,True,True,no significant difference,"However, mean glycohemoglobin levels for all groups did not change significantly during follow-up.",0,UNK,28177,28275
1,11207,1865086,True,True,no significant difference,"However, mean glycohemoglobin levels for all groups did not change significantly during follow-up.",0,UNK,28177,28275
0,11207,1865086,True,True,no significant difference,"However, mean glycohemoglobin levels for all groups did not change significantly during follow-up.",0,UNK,28177,28275
5,11208,1820788,True,True,no significant difference,he Kaplan-Meier survival estimates were similar in the two study groups for both crude (P = 0.9) and PCR-corrected (P = 0.3) results.,0,UNK,16492,16625
0,11209,1820788,True,True,significantly decreased,"The differences in gametocyte carriage between groups was statistically significant on Day 4 (OR = 0.1 95%CI 0.02–0.6), Day 7 (OR = 0.2 95%CI 0.04–0.9), Day 14 (OR = 0.09 95%CI 0–0.8), and Day 21 (OR 95% CI 0–0.9) (Figure 2).",-1,UNK,17078,17303
1,11209,1820788,True,True,significantly decreased,"The addition of artesunate significantly decreased gametocyte carriage on Day 4 (OR = 0.1 95% CI 0.02–0.6), Day 7 (OR = 0.2 95%CI 0.04–0.9), Day 14 (OR = 0.09 95% CI 0–0.8), and Day 21 (OR95%CI 0–0.9).",-1,UNK,1280,1481
0,11210,111183,True,True,no significant difference,PTEF increased significantly both after albuterol and saline treatments but the difference between the two treatments was not significant (P = 0.6).,0,UNK,1516,1664
7,11210,111183,True,True,no significant difference,PTEF increased significantly both after albuterol and saline treatments but the difference between the two treatments was not significant (P = 0.6).,0,UNK,1516,1664
0,11211,111183,True,True,significantly decreased,Both TEF10 and the ratio of the tidal expiratory flow at 25% of the remaining tidal volume to PTEF (25/PT) decreased significantly (P < 0.05) after administration of albuterol.,-1,UNK,1665,1841
6,11211,111183,True,True,significantly decreased,Both TEF10 and 25/PT significantly decreased after albuterol administration (P < 0.05).,-1,UNK,11244,11331
0,11212,111183,True,True,significantly decreased,Both TEF10 and 25/PT significantly decreased after albuterol administration (P < 0.05).,-1,UNK,11244,11331
7,11212,111183,True,True,significantly decreased,Both TEF10 and the ratio of the tidal expiratory flow at 25% of the remaining tidal volume to PTEF (25/PT) decreased significantly (P < 0.05) after administration of albuterol.,-1,UNK,1665,1841
0,11213,111183,True,True,no significant difference,There were no significant changes in VPTEF/VEand tPTEF/tE either with albuterol or with saline (Table 3).,0,UNK,11332,11437
6,11213,111183,True,True,no significant difference,The PTEF increased both after albuterol and saline treatments but the difference between the two treatments was not significant. Both TEF10 and 25/PT significantly decreased after albuterol administration (P < 0.05). There were no significant changes in VPTEF/VEand tPTEF/tE either with albuterol or with saline (Table 3).,0,UNK,11115,11437
0,11214,1794625,True,True,no significant difference,"Pressure was 11 ± 2 cm/H2O. APAP with C-Flex was as effective as CPAP, with no differences detected in sleep latency (17 ± 5 vs 12.3 ± 3 min, p = 0.4), ",0,UNK,1039,1191
1,11214,1794625,True,True,no significant difference,"APAP with C-Flex was as effective as CPAP, with no differences detected in sleep latency (17 ± 5 vs 12.3 ± 3 min, p = 0.4),",0,UNK,1067,1190
0,11215,1794625,True,True,no significant difference,"Pressure was 11 ± 2 cm/H2O. APAP with C-Flex was as effective as CPAP, with no differences detected in sleep latency (17 ± 5 vs 12.3 ± 3 min, p = 0.4), or respiratory indices (AHI of 4.2 ± 2 vs 2.4 ± 0.7 events/h, p = 0.1). ",0,UNK,1039,1263
7,11215,1794625,True,True,no significant difference,"respiratory indices (AHI of 4.2 ± 2 vs 2.4 ± 0.7 events/h, p = 0.1).",0,UNK,1194,1262
0,11216,1794625,True,True,no significant difference,"However, when Mean VAS scores were calculated for individual patients and compared using a paired t test, a trend towards an increased score was noted in the C-Flex group (7.9 vs 7.2, p = 0.07, Fig. 4a).
Fig. 3",0,UNK,12452,12662
3,11216,1794625,True,True,no significant difference,"VAS scores (scale 0–10) indicated a trend towards increased patient satisfaction while using APAP with C-Flex (7.9 vs 7.2, p = 0.07)",0,UNK,1263,1395
0,11216,1794625,True,True,no significant difference,"However, when Mean VAS scores were calculated for individual patients and compared using a paired t test, a trend towards an increased score was noted in the C-Flex group (7.9 vs 7.2, p = 0.07, Fig. 4a).
Fig. 3",0,UNK,12452,12662
7,11217,1865087,True,True,significantly decreased,"In the experimental group, vitamin C supplementation was significantly associated with both resistin concentration reduction (from 4.3 ± 1.5 to 2.9 ± 0.8 ng/ml; 95% confidence interval [CI] −1.87, −1.03) and ascorbic acid level increase (from 9.4 ± 2.9 to 19.0 ± 5.2 mg/l; 95% CI 7.9, 11.2).",-1,UNK,1081,1372
0,11219,1865087,True,True,significantly decreased,The between-group differences were highly significant (p < 0.001).,-1,UNK,1497,1563
1,11219,1865087,True,True,significantly decreased,"In the experimental group, vitamin C supplementation was significantly associated with both resistin concentration reduction (from 4.3 ± 1.5 to 2.9 ± 0.8 ng/ml; 95% confidence interval [CI] −1.87, −1.03) and ascorbic acid level increase (from 9.4 ± 2.9 to 19.0 ± 5.2 mg/l; 95% CI 7.9, 11.2).",-1,UNK,1081,1372
0,11219,1865087,True,True,significantly decreased,The between-group differences were highly significant (p < 0.001).,-1,UNK,1497,1563
1,11220,1783850,True,True,significantly decreased,"In the ModHT group, non apoptotic non necrotic cells (annexin negative, PI negative) decreased after CPB, while early apoptotic (annexin positive, PI negative) and late apoptotic or necrotic (PI positive) cells increased.",-1,UNK,978,1199
0,11221,1783850,True,True,significantly increased,"Early apoptotic cells (annexin positive, PI negative) (%)
16.45 ± 13.36/20.70 ± 12.21
33.21 ± 17.85/17.62 ± 8.06 a
0.003/0.180
",1,UNK,15056,15183
7,11221,1783850,True,True,significantly increase,"Early apoptotic cells (annexin positive, PI negative) (%)
16.45 ± 13.36/20.70 ± 12.21
33.21 ± 17.85/17.62 ± 8.06 a
0.003/0.180
",1,UNK,15056,15183
0,11222,1326200,True,True,no significant difference,"There were no statistically significant carryover effects for any of the baseline, end challenge, or recovery values for systolic and diastolic blood pressure, oxygen saturation, heart rate, and respiratory rate, either at the end of challenge or at recovery (p > 0.2) (Table 5).",0,UNK,30979,31258
3,11222,1326200,True,True,no significant difference,"There were no statistically significant carryover effects for any of the baseline, end challenge, or recovery values for systolic and diastolic blood pressure, oxygen saturation, heart rate, and respiratory rate",0,UNK,30979,31190
0,11223,59901,True,True,significantly decreased,"On follow-up, 7/14 questions previously rated as mis-specified in the Intervention Group had all dimensions described at follow-up (p = 0.008) while the Control Group did not show any changes from baseline.",-1,UNK,1424,1630
6,11223,59901,False,True,significantly increase,"On follow-up, 7/14 questions previously rated as mis-specified in the Intervention Group had all dimensions described at follow-up (p = 0.008) while the Control Group did not show any changes from baseline. Participants in the Intervention Group were also more likely to explicitly describe patients (p = 0.028), comparisons (p = 0.014), and outcomes (p = 0.008).",1,UNK,1424,1787
0,11225,59901,True,True,significantly decreased,"On the other hand, participants in the Intervention Group were statistically significantly more likely to explicitly describe patients (p = 0.028), comparisons (p = 0.014), and outcomes (p = 0.008) on follow-up.",-1,UNK,21712,21923
5,11225,59901,True,True,significantly increase,"Participants in the Intervention Group were also more likely to explicitly describe patients (p = 0.028), comparisons (p = 0.014), and outcomes (p = 0.008).",1,UNK,1631,1787
0,11226,1810369,True,True,significantly increased,"Statistically significant (P < 0.05) improvements in favor of the intervention were present for the HIT score and the SF-36 pain, energy/fatigue, social functioning, emotional well-being and mental health summary scores.",1,UNK,570,790
3,11226,1810369,True,True,significantly increase,Statistically significant (P < 0.05) improvements in favor of the intervention were present for the HIT score,1,UNK,570,679
0,11227,1810369,True,True,significantly decreased,"There were five significant differences in which the control group scored higher at baseline than the intervention group (see Fig. 2): physical functioning (t = 2.98, P = 0.0083, df = 17), role limitations due to physical health (t = 4.21, P = 0.002, df = 28), vitality (t = 2.57, P = 0.0157, df = 28), social functioning (t = 2.59, P = 0.0151, df = 28) and the PCS (t = 3.24, P = 0.0031, df = 28).",-1,UNK,11783,12181
6,11227,1810369,True,True,significantly decreased,"There were five significant differences in which the control group scored higher at baseline than the intervention group (see Fig. 2): physical functioning (t = 2.98, P = 0.0083, df = 17), role limitations due to physical health (t = 4.21, P = 0.002, df = 28), vitality (t = 2.57, P = 0.0157, df = 28), social functioning (t = 2.59, P = 0.0151, df = 28) and the PCS (t = 3.24, P = 0.0031, df = 28).",-1,UNK,11783,12181
0,11228,1784583,True,True,significantly decreased,The median time to first relief of symptoms occurred at 17.5 h for butoconazole patients as compared to 22.9 h for fluconazole patients (p < 0.001).,-1,UNK,1303,1451
7,11228,1784583,True,True,significantly decreased,The median time to first relief of symptoms occurred at 17.5 h for butoconazole patients as compared to 22.9 h for fluconazole patients (p < 0.001).,-1,UNK,1303,1451
0,11228,1784583,True,True,significantly decreased,The median time to first relief of symptoms occurred at 17.5 h for butoconazole patients as compared to 22.9 h for fluconazole patients (p < 0.001).,-1,UNK,1303,1451
5,11229,1784583,True,True,significantly increase,"By 12- and 24-h post-treatment, 44.4% and 72.8% of patients in the butoconazole treatment group reported first relief of symptoms versus 29.1% and 55.7% of patients in the fluconazole group (p = 0.044 and p = 0.024 respectively).",1,UNK,1608,1837
0,11230,1784583,True,True,no significant difference,There were no significant differences between the two groups with respect to time to total relief of symptoms or reoccurrence of infection within 30 days of treatment.,0,UNK,2095,2262
7,11230,1784583,True,True,no significant difference,There were no significant differences between the two groups with respect to time to total relief of symptoms or reoccurrence of infection within 30 days of treatment.,0,UNK,2095,2262
0,11230,1784583,True,True,no significant difference,There were no significant differences between the two groups with respect to time to total relief of symptoms or reoccurrence of infection within 30 days of treatment.,0,UNK,2095,2262
3,11232,1794254,True,True,no significant difference,URO transiently increased urine sodium excretion from 22 ± 16 μmol/min (mean ± SD) to 78 ± 41 μmol/min (P < 0.05) and there was no effect of placebo (29 ± 14 to 44 ± 32).,0,UNK,742,912
0,11233,1794254,True,True,no significant difference,URO had no effect on urine flow or on blood pressure.,0,UNK,990,1043
6,11233,1794254,True,True,no significant difference,"At the end of the study, there was no difference between URO and placebo (fig. 2).",0,UNK,9712,9794
0,11236,1190216,True,True,significantly increased,"The ovulation rate in the intramuscular group (93%) was higher (P < 0.01) than in the intrauterine group (41%),",1,UNK,10546,10657
3,11236,1190216,True,True,significantly increase,"Intramuscular administration of seminal plasma resulted in a higher ovulation rate than intrauterine administration of seminal plasma (93% versus 41%; P < 0.01),",1,UNK,1451,1612
0,11237,1190216,True,True,no significant difference,"Of the alpacas that ovulated, the diameter of the CL did not differ among groups.",0,UNK,10720,10801
1,11237,1190216,True,True,no significant difference,The diameter of the largest follicle at the time of treatment did not differ among groups (P = 0.9).,0,UNK,10166,10266
0,11238,1914073,True,True,significantly increased,"After three months there was a statistically significant improvement in GHbA1c in the paroxetine group (mean change from baseline = 0.69%-units, p = 0.001) but not in the placebo group (mean change = 0.11%-units, p = 0.33) (Figure 2).",1,UNK,11605,11839
6,11238,1914073,False,True,no significant difference,"After three months there was a statistically significant improvement in GHbA1c in the paroxetine group (mean change from baseline = 0.69%-units, p = 0.001) but not in the placebo group (mean change = 0.11%-units, p = 0.33)",0,UNK,11605,11827
0,11240,1914073,True,True,no significant difference,"At the end of the trial the change from baseline was no longer significant in the paroxetine group (mean change = 0.38%-units, p = 0.10) and there was no significant difference between groups (Table 2).",0,UNK,12000,12202
6,11240,1914073,False,True,significantly increase,"This difference remained significant after controlling for baseline SF-36 score, GHbA1c and BMI. At the end of the six month trial there was no statistically significant difference between the two treatment groups in SF-36 score (Table 3). However, the improvement from baseline was still statistically significant in the paroxetine group (Figure 3)",1,UNK,14184,14533
0,11241,1914073,True,True,no significant difference,"However, no statistically significant difference between paroxetine- and placebo-treated participants was detected at any time point (Table 3).",0,UNK,16348,16491
6,11241,1914073,True,True,no significant difference,"Both groups evidenced a decrease of anxiety and depressive symptoms according to the HADS with a trend for a stronger effect in the paroxetine group. However, no statistically significant difference between paroxetine- and placebo-treated participants was detected at any time point (Table 3).",0,UNK,16198,16491
0,11242,1914073,True,True,no significant difference,"There was no significant difference between the groups regarding body weight or BMI. Neither was any difference detected in serum glucose, serum c-peptide or serum SHBG.",0,UNK,16492,16661
7,11242,1914073,True,True,no significant difference,"There was no significant difference between the groups regarding body weight or BMI. Neither was any difference detected in serum glucose, serum c-peptide or serum SHBG.",0,UNK,16492,16661
0,11244,1976842,True,True,no significant difference,The overall 5 year survival was 93% with no statistically significant difference between the two treatment groups (P = 0.54).,0,UNK,1481,1606
1,11244,1976842,True,True,no significant difference,The overall 5 year survival was 93% with no statistically significant difference between the two treatment groups (P = 0.54).,0,UNK,1481,1606
0,11245,1177952,True,True,no significant difference,There were no differences between the two groups in the time course or magnitude of CK-MB release: the peak CK-MB level was 249 ± 228 U/L in the GIK group and 240 ± 200 U/L in the control group (NS).,0,UNK,1042,1241
3,11245,1177952,True,True,no significant difference,There were no differences between the two groups in the time course or magnitude of CK-MB release: the peak CK-MB level was 249 ± 228 U/L in the GIK group and 240 ± 200 U/L in the control group (NS).,0,UNK,1042,1241
0,11246,1177952,True,True,no significant difference,The mean LVEF was 43.7 ± 11.0 % in the GIK group and 42.4 ± 11.7% in the control group (P = 0.12).,0,UNK,15442,15540
5,11246,1177952,True,True,no significant difference,The mean LVEF was 43.7 ± 11.0 % in the GIK group and 42.4 ± 11.7% in the control group (P = 0.12).,0,UNK,1242,1340
0,11247,1177952,True,True,significantly decreased,"Treatment with GIK was associated with a lower frequency of a LVEF ≤ 30% (51 patients (12%) compared to 74 patients (18%), P = 0.01).",-1,UNK,15775,15908
3,11247,1177952,True,True,significantly decreased,LVEF ≤ 30% was observed in 18% in the controls and in 12% of the GIK group (P = 0.01).,-1,UNK,1343,1429
0,11249,57750,True,True,no significant difference,"Overall
12.6
13.6
0.137
11.6
12.7
0.08
",0,UNK,15177,15216
7,11249,57750,True,True,no significant difference,"Overall
12.6
13.6
0.137
11.6
12.7
0.08
",0,UNK,15177,15216
0,11250,1887535,True,True,significantly decreased,"On day-21, gametocyte prevalence in SP group was significantly higher than the two combinatory treatments (AQ+SP and AQ+AS).",-1,UNK,17789,17913
3,11250,1887535,True,True,significantly decreased,"On day-21, gametocyte prevalence in SP group was significantly higher than the two combinatory treatments (AQ+SP and AQ+AS).",-1,UNK,17789,17913
0,11251,1887535,True,True,significantly decreased,"CQ
4.7 (2/42)
12.5 (3/24)*
4.2 (1/24)*
6.6 (1/15)
0 (0/15)
AQ
12.8 (5/39)
13.1 (5/38)*
10.5 (4/38)*
9.6 (3/31)
0 (0/30)
SP
10.2 (4/39)
44.4 (16/36)
33.3 (12/36)
17.1 (6/35)
6.1 (2/33)
AQ+SP
2.4 (2/83)
3.8 (3/80)*
6.3 (5/80)*
1.3 (1/75)¶
1.3 (1/75)
AQ+AS
3.6 (3/83)
2.5 (2/80)*
1.2 (1/79)*
1.5 (1/64)¶
0 (0/64)
CQ, Chloroquine, AQ, amodiaquine; SP, Sulphadoxine-Pyrimethamine; AS, artesunate; 95% CI, 95% confidence interval.
* On day 7 and day 14, significant difference to SP group (P < 0.05)
",-1,UNK,18135,18629
7,11251,1887535,True,True,significantly decreased,Treatment with SP gave significantly higher gametocyte prevalence on day-7 and on day-14 than the other treatments.,-1,UNK,17673,17788
